Brand,Category,Price_MRP,Discount_Percent,Outlet_Type,Region,Season,Store_Size_SqFt,Years_Since_Launch,Promotional_Days,Competitor_Presence,Sales_Volume
PREMIX,Health & Beauty,384.99897552689913,33.322277650568545,Convenience_Store,Rural,Summer,38270.60845865206,15.534801120695768,3.0,0,3195.162057576531
LUXEBRAND,Fruits & Veg,118.39108211332304,27.524555050442217,Supermarket_Modern,Tier1_City,Monsoon,19304.39578958341,16.269639016853006,27.0,0,4338.175137221518
PREMIX,Snacks,108.64309464108092,0.8465525592815304,Supermarket_Modern,Rural,Monsoon,8657.961800142011,16.864622521218585,12.0,1,3391.45676029011
PREMIX,Bakery,205.5321666662715,13.468226755901341,Supermarket_Traditional,Metro,Monsoon,5428.778897369083,17.09726590944323,7.0,1,3526.5499111671775
HEALTHYLINE,Snacks,413.4660660698257,5.779027863784214,Convenience_Store,Metro,Winter,27063.452826994682,8.838914103925974,5.0,0,2895.1500300753796
PREMIX,Health & Beauty,160.85671125903582,9.318888483121563,Hypermarket,Metro,Spring,48818.67459176074,17.895333371651944,10.0,1,3583.6040155352653
FRESHMART,Beverages,78.46403400440582,36.219579099653025,Supermarket_Modern,Rural,Winter,34055.936288230434,14.672024817366147,1.0,1,3769.2767022821445
FRESHMART,Fruits & Veg,109.26929084285979,1.475731556430726,Convenience_Store,Tier1_City,Monsoon,18891.780044677744,16.940447696948134,17.0,1,3183.1390903722363
VALUEPACK,Health & Beauty,436.4352358383111,8.79202847847695,Online,Metro,Monsoon,25541.697688636927,19.7946357044274,17.0,0,3051.8488171136364
LUXEBRAND,Beverages,335.2024781362794,12.382774089529258,Supermarket_Traditional,Tier1_City,Monsoon,49946.265029033144,3.2118801005184667,21.0,0,3707.485364758629
PREMIX,Frozen,163.94052351648952,24.675362878655793,Supermarket_Modern,Tier2_City,Winter,26419.545215338072,8.041014256022754,11.0,0,4111.538746663483
PREMIX,Snacks,299.88312139768163,21.36406760343462,Supermarket_Modern,Tier2_City,Summer,48245.872803041435,16.324393393419037,16.0,1,3822.81590839444
HEALTHYLINE,Household,287.41083009140766,8.730779314135443,Hypermarket,Tier2_City,Monsoon,1801.7242220734738,2.6397659565289007,18.0,1,3138.5562389457104
FRESHMART,Fruits & Veg,344.94619029829755,6.569642688926178,Supermarket_Modern,Rural,Winter,36327.19328347445,11.274840243976744,16.0,1,3366.547738271295
LUXEBRAND,Frozen,154.93439948972735,9.471921383844752,Convenience_Store,Rural,Monsoon,31730.911011442713,17.30956121963448,3.0,0,3198.0894638925834
VALUEPACK,Health & Beauty,438.98134423747894,20.101185068066222,Convenience_Store,Metro,Winter,34581.16306440876,1.3608340009551503,28.0,0,3245.299975552651
FRESHMART,Fruits & Veg,189.21585293600577,,Convenience_Store,Tier2_City,Spring,28957.78737361519,18.850859072622377,16.0,0,3158.433762906857
VALUEPACK,Frozen,362.3592442893066,37.904100064308885,Online,Tier1_City,Spring,3164.662035841136,19.584751654187453,15.0,0,3204.3879784043634
HEALTHYLINE,Beverages,57.2560908674967,18.5546088571539,Online,Rural,Winter,8328.632839099468,7.123337664456523,8.0,1,3371.0709164027076
HEALTHYLINE,Bakery,217.69570845236626,2.3518406617854826,Supermarket_Modern,Tier1_City,Monsoon,46190.312246425514,15.569032636410972,10.0,1,3410.0633631623023
PREMIX,Snacks,208.26941808146373,29.170656233465337,Online,Tier1_City,Winter,12413.325409988714,3.4163459506245775,11.0,0,4431.391782486338
LUXEBRAND,Dairy,294.5679928623565,13.153811528359585,Online,Metro,Spring,49653.92619702014,15.684421140016322,10.0,0,3862.1078427697894
VALUEPACK,Dairy,82.73131779973843,26.139557282329903,Hypermarket,Metro,Winter,34299.83573533623,10.148911935846098,12.0,1,4362.737339809427
FRESHMART,Beverages,405.5591181767487,11.18377482092928,Online,Tier1_City,Spring,22773.370016183042,17.345188492036034,21.0,1,3286.1882199093384
HEALTHYLINE,Health & Beauty,148.00136079540584,22.829749669332795,Supermarket_Traditional,Tier1_City,Spring,46082.39396536596,5.039522118247816,29.0,0,4068.6284098944493
PREMIX,Snacks,354.66701669690457,30.886100192298585,Supermarket_Traditional,Tier1_City,Summer,39954.32329125532,13.780501111602549,7.0,0,4091.8582037365136
PREMIX,Health & Beauty,411.4454554598419,37.12034967098216,Supermarket_Traditional,Tier1_City,Monsoon,22019.2888996602,15.936264313901162,13.0,0,3624.1785941643366
VALUEPACK,Snacks,302.8446303086809,10.445085777323083,Supermarket_Modern,Tier2_City,Winter,4361.055641100447,4.847353039794226,17.0,1,3105.4225251233083
HEALTHYLINE,Beverages,383.39744302489345,13.394278039959246,Convenience_Store,Tier1_City,Monsoon,43546.92415219054,16.547458273826607,13.0,1,2885.829865521612
LUXEBRAND,Snacks,347.8371404967525,18.570656811437587,Hypermarket,Rural,Monsoon,38486.956636558716,19.201724517895514,15.0,1,4017.4710745148077
HEALTHYLINE,Bakery,209.98840871840343,37.08699350943955,Supermarket_Modern,Metro,Spring,39746.00702724502,12.705493398491988,14.0,1,4226.713378004757
VALUEPACK,Health & Beauty,413.9863425651044,36.05547427242628,Convenience_Store,Rural,Spring,37498.07790355222,15.912157919020459,21.0,1,3343.7291995443443
VALUEPACK,Beverages,182.6156164484876,3.595131204025521,Hypermarket,Metro,Winter,14511.969979526062,11.119093327833268,19.0,0,3912.847739669366
HEALTHYLINE,Bakery,307.0458129881827,5.277193030152434,Hypermarket,Metro,Winter,43083.440263797536,12.363963858916986,6.0,0,3906.299757006812
VALUEPACK,Snacks,385.42898261369277,19.82036709322553,Hypermarket,Metro,Winter,1109.3951040613288,1.2536962559879057,7.0,0,3674.150014808625
HEALTHYLINE,Beverages,220.53015941562842,4.26477091221694,Supermarket_Traditional,Rural,Spring,12626.53764080388,10.961458069884515,29.0,0,3093.694616045327
FRESHMART,Snacks,186.24542342784127,13.823234933947898,Supermarket_Traditional,Metro,Summer,3281.420342385589,11.935711246656762,5.0,0,3934.794974107209
HEALTHYLINE,Health & Beauty,256.70570457777023,5.935415128699106,Supermarket_Traditional,Tier1_City,Winter,6419.22637677904,13.730903369542343,28.0,1,3394.6135466563683
HEALTHYLINE,Beverages,418.08357245711915,25.441614205275435,Hypermarket,Tier1_City,Spring,27086.577738357766,4.218421567821084,12.0,0,3770.2546342248293
VALUEPACK,Snacks,468.46479341554914,37.97981726956647,Hypermarket,Tier2_City,Summer,2825.553307110686,5.586110985316758,16.0,0,3790.885905495914
VALUEPACK,Health & Beauty,295.28753578695057,39.86935081177526,Supermarket_Traditional,Tier2_City,Monsoon,9887.671337318598,15.364088002152991,7.0,0,3168.8991074945343
PREMIX,Bakery,347.6597923956433,15.009645299876592,Hypermarket,Tier2_City,Spring,12404.267222150558,4.185137580519947,10.0,1,3768.94493854805
PREMIX,Household,456.4731300075114,23.96050548458449,Supermarket_Traditional,Tier1_City,Winter,33111.601451723865,8.904495375329384,16.0,0,3616.9140143506283
FRESHMART,Bakery,94.34608313582407,34.25070614096325,Supermarket_Traditional,Rural,Winter,23972.20569796336,5.759314160789016,8.0,1,3757.554357519174
PREMIX,Snacks,154.43536003977425,4.6984829118553595,Supermarket_Traditional,Tier2_City,Summer,23462.21362971746,11.358497968813312,1.0,0,3339.0873787334785
HEALTHYLINE,Beverages,369.0050028132121,27.582576442078597,Convenience_Store,Tier1_City,Summer,38653.195158623595,19.750546741943932,26.0,0,4048.5435322083667
VALUEPACK,Dairy,420.6850078605348,16.35374646900273,Hypermarket,Metro,Spring,23379.34919164242,17.188720055887572,9.0,1,3942.3716782230995
PREMIX,Bakery,435.66306274876007,8.245846411206564,Supermarket_Modern,Rural,Summer,18075.94840298427,6.120012459270212,21.0,0,3025.2499784347474
PREMIX,Bakery,236.79822958471968,16.110144749897678,Supermarket_Traditional,Rural,Spring,48160.10123461231,8.00362440099041,23.0,0,3754.3501211205016
FRESHMART,Health & Beauty,90.20295603134008,3.0384114785966743,Supermarket_Modern,Tier1_City,Summer,1406.372162454993,18.45403806745895,20.0,1,3378.4750604569444
FRESHMART,Frozen,247.00166478482896,27.81628594357223,Convenience_Store,Tier1_City,Monsoon,15964.257003693809,18.067604474740033,13.0,0,3359.69541552628
HEALTHYLINE,Dairy,153.83056559317419,10.109706749938123,Hypermarket,Metro,Winter,30860.24310260643,4.050032730524412,1.0,1,4220.946528439392
VALUEPACK,Snacks,181.03840474848087,12.45622580179512,Supermarket_Traditional,Metro,Winter,39357.65256658746,16.756151503336135,4.0,1,3595.1970061034344
FRESHMART,Household,397.5204005768776,4.84325192965851,Supermarket_Traditional,Metro,Monsoon,41004.234783169646,6.654550190961585,16.0,1,3109.6025178995924
PREMIX,Beverages,83.98718871164908,34.586364555595665,Supermarket_Traditional,Rural,Winter,3257.5834609034514,11.33226002704712,23.0,1,3816.5633992778567
VALUEPACK,Frozen,422.41154786631597,19.737771171309543,Supermarket_Modern,Rural,Winter,35747.47072232181,1.0968693965137644,7.0,1,3246.687509537528
VALUEPACK,Snacks,242.45108862087608,,Convenience_Store,Tier2_City,Winter,36292.42853011903,19.973213627026947,29.0,0,3260.486922273372
PREMIX,Fruits & Veg,318.2287689952678,22.777307323794183,Hypermarket,Tier2_City,Winter,11489.891651357138,15.460832923320522,17.0,0,4144.360844687226
FRESHMART,Household,90.34350405605555,16.419724581653668,Convenience_Store,Tier2_City,Monsoon,6525.976395034509,5.592928138075766,21.0,0,3258.3528729647464
PREMIX,Bakery,201.81158526077584,7.701196617525579,Supermarket_Traditional,Rural,Spring,37734.6217270698,13.992102988642147,26.0,1,3366.3714382090666
VALUEPACK,Fruits & Veg,90.36541355668061,29.805309939936,Convenience_Store,Metro,Winter,13225.500305626627,6.572839893646118,23.0,0,3753.18198872984
LUXEBRAND,Bakery,482.6946752964993,5.0822506143069734,Supermarket_Modern,Tier2_City,Monsoon,1082.0164001001845,2.6996604657343144,,1,3188.241429096748
LUXEBRAND,Bakery,413.2677421968127,4.15495161115242,Online,Metro,Winter,11955.057575266192,9.080889170975476,28.0,0,3292.884597009574
HEALTHYLINE,Fruits & Veg,256.8347394604071,28.405801503860136,Online,Metro,Monsoon,2522.3324319993153,12.660658386429258,7.0,1,3694.965605624825
PREMIX,Household,150.621146745652,8.353480818079353,Hypermarket,Metro,Monsoon,13210.1476480123,2.7057717060104878,11.0,1,3763.3036011434183
PREMIX,Health & Beauty,470.0547973624335,12.270910054113294,Hypermarket,Tier2_City,Spring,17415.959534259226,10.849719672049911,13.0,0,3244.8219090704897
HEALTHYLINE,Fruits & Veg,205.06846807713728,19.00909868006961,Convenience_Store,Tier2_City,Summer,14298.607817359623,10.782420416464689,29.0,0,3437.987901549779
HEALTHYLINE,Snacks,122.44299425931864,17.974052669181848,Hypermarket,Metro,Spring,46076.91629178298,12.944259571660359,22.0,0,4416.985987383948
HEALTHYLINE,Frozen,303.42397480427974,28.343165002599967,Supermarket_Modern,Tier2_City,Spring,12394.114421878947,5.648267132078811,2.0,1,3700.621738726094
VALUEPACK,Frozen,474.69835415516724,24.937271737734438,Supermarket_Traditional,Tier1_City,Winter,23909.206316126965,1.3921881816714605,28.0,0,3079.8488430307393
PREMIX,Fruits & Veg,51.723630725145156,25.775846491274628,Supermarket_Traditional,Tier2_City,Monsoon,47913.9520983583,7.1722926277864945,29.0,1,3937.504156234819
VALUEPACK,Snacks,157.15617946429944,28.56217322621829,Convenience_Store,Metro,Summer,44080.77507714088,8.573042657988239,27.0,0,4377.2415162282705
HEALTHYLINE,Health & Beauty,472.30143818468343,11.704509096938613,Supermarket_Traditional,Metro,Monsoon,16153.665252105306,13.079080038928106,13.0,1,2978.717387162024
PREMIX,Frozen,126.98868508572292,12.893332472018946,Convenience_Store,Rural,Winter,16998.024452915968,18.673265383229776,26.0,1,3342.613264362991
VALUEPACK,Snacks,100.95955323791894,17.519909915822165,Hypermarket,Rural,Monsoon,30073.14072296304,4.86432493288684,3.0,0,3690.764018309838
VALUEPACK,Health & Beauty,306.584247109912,12.298486921341043,Hypermarket,Metro,Winter,45975.27968695726,14.059338946598459,0.0,0,3413.08396366175
HEALTHYLINE,Snacks,437.82972048267345,39.39751475883454,Supermarket_Modern,Tier1_City,Spring,1489.9899773343625,2.850617278092127,8.0,0,3998.073259046153
PREMIX,Bakery,264.69941796226675,32.562077056857184,Supermarket_Traditional,Rural,Spring,20262.86981707388,4.621813355541525,13.0,1,3597.814940905723
HEALTHYLINE,Frozen,497.55391550803614,6.586187530241183,Supermarket_Modern,Metro,Winter,42638.99883174897,10.67355571982224,25.0,1,3459.8712880445487
PREMIX,Health & Beauty,355.62726479209675,0.22376623527478046,Online,Rural,Spring,21113.02894095202,14.459174004035681,9.0,0,2754.988396946278
LUXEBRAND,Frozen,83.33370824470148,1.7113307298907143,Supermarket_Modern,Rural,Monsoon,36282.68888577702,17.312802182877835,17.0,0,3668.60333448431
FRESHMART,Bakery,496.7744592568889,9.762538041717011,Convenience_Store,Metro,Summer,34904.320218197914,15.134165207614267,9.0,0,3215.5198043333166
FRESHMART,Fruits & Veg,233.55240655108568,4.571651433474262,Convenience_Store,Tier2_City,Summer,11067.476771887996,1.2917029503498483,6.0,1,3042.2156534653977
FRESHMART,Bakery,179.33114023046713,21.333524595702883,Supermarket_Modern,Tier1_City,Monsoon,23030.130713982177,13.994695192467786,7.0,1,3960.0808523091378
HEALTHYLINE,Frozen,301.04563261004853,34.31980890909435,Hypermarket,Tier2_City,Summer,28743.148927820926,16.668496370305824,13.0,0,4283.259420847166
LUXEBRAND,Frozen,186.93841631938895,29.470008836529097,Online,Metro,Monsoon,36057.6838269604,10.985136070393622,3.0,0,4185.060380643151
PREMIX,Household,88.90587820406854,8.624362523287616,Supermarket_Modern,Metro,Winter,41297.09194717918,19.346375128361775,26.0,1,4299.584921328906
VALUEPACK,Health & Beauty,50.64275438562952,15.971970241031435,Hypermarket,Tier1_City,Summer,38236.727347305175,1.0819360264328293,10.0,1,3564.9797447268625
PREMIX,Fruits & Veg,252.31250881411805,20.315768381251104,Supermarket_Modern,Metro,Winter,2387.261901876278,16.554501061861775,9.0,0,4510.314473791619
VALUEPACK,Bakery,426.5885400019665,32.40823398013342,Supermarket_Traditional,Rural,Winter,33861.254238481604,7.3615749064646945,16.0,0,3380.8602591891545
PREMIX,Health & Beauty,307.54183353353443,33.56486412424659,Convenience_Store,Tier1_City,Monsoon,25368.457728927984,13.358545853018722,4.0,0,3378.7575244035256
LUXEBRAND,Beverages,499.6432845245484,36.38873247631104,Supermarket_Traditional,Tier2_City,Summer,29119.22505682575,14.176155993951495,9.0,1,3799.9736300468203
VALUEPACK,Health & Beauty,179.08099054124,20.369810020115008,Supermarket_Traditional,Tier1_City,Spring,19275.34442454797,6.818731311167978,9.0,0,3004.726053275401
HEALTHYLINE,Beverages,176.2047791420249,27.770989857434518,Online,Tier2_City,Spring,35987.284514758365,19.913065496456646,21.0,1,3699.2763314189197
PREMIX,Fruits & Veg,121.8872571052749,4.472014849357486,Hypermarket,Metro,Spring,34020.53709383753,2.961750533337091,6.0,0,3888.5311111904675
PREMIX,Bakery,123.82861471940083,22.611558398159282,Convenience_Store,Tier2_City,Spring,29394.83759136191,3.9835526182044134,16.0,0,3664.8954749143836
VALUEPACK,Bakery,178.3339682045215,9.947672378845404,Supermarket_Traditional,Tier2_City,Monsoon,43218.67109687642,17.95164239977018,28.0,0,3351.6315944785147
HEALTHYLINE,Snacks,406.7780203730872,17.268675401064442,Convenience_Store,Tier2_City,Winter,5993.101219690331,3.2644176524525648,19.0,0,3044.8140014575292
HEALTHYLINE,Frozen,457.5905557864015,25.362020332268777,Hypermarket,Tier1_City,Summer,15750.140520093899,8.244439030173403,11.0,0,3503.4039491336234
LUXEBRAND,Dairy,488.7892263684566,10.279437514151244,Supermarket_Modern,Rural,Monsoon,25261.390344938565,14.929702026027828,,0,3404.390734736944
HEALTHYLINE,Household,154.53034434340367,2.0874023118704432,Supermarket_Traditional,Tier2_City,Spring,47971.635753677234,16.038345355879027,4.0,1,2908.2848521479686
HEALTHYLINE,Health & Beauty,446.5838955263413,0.40935425635030054,Hypermarket,Tier1_City,Summer,4526.20592780914,19.138714359443057,22.0,1,3234.0685889382426
HEALTHYLINE,Fruits & Veg,197.71479017480166,0.8863814217808619,Convenience_Store,Tier1_City,Monsoon,17516.797009257018,16.0019028588098,3.0,0,2789.3344920319123
FRESHMART,Dairy,100.778245032598,0.33398950055078647,Hypermarket,Rural,Winter,46368.637132571544,17.04611529827539,25.0,1,3713.159160896531
LUXEBRAND,Health & Beauty,441.5112164840745,4.414202262315019,Supermarket_Modern,Tier1_City,Spring,44999.430805009,19.038144108193805,6.0,1,3143.443429458348
PREMIX,Dairy,336.24753558962834,9.579548582805195,Hypermarket,Metro,Summer,43397.032964672515,11.52006615320817,23.0,1,4308.799438743369
VALUEPACK,Fruits & Veg,124.12890323647778,8.848860567291968,Convenience_Store,Metro,Summer,16111.132344067812,7.525235741872343,1.0,1,3279.431082310484
PREMIX,Bakery,243.42406588085115,39.47186376719587,Supermarket_Traditional,Metro,Spring,42494.95320779927,15.47064974866356,29.0,0,4334.204880318554
LUXEBRAND,Fruits & Veg,179.26596269468044,12.24024420835773,Supermarket_Traditional,Rural,Winter,25761.631182900015,4.107290142009577,0.0,0,3569.7894263475905
VALUEPACK,Health & Beauty,381.55755591958865,5.096831334375964,Online,Tier1_City,Spring,31369.163358075755,2.2964017300770756,28.0,0,3002.9059434749292
LUXEBRAND,Dairy,254.03730378092064,21.822501766710317,Convenience_Store,Metro,Winter,12702.420367582587,15.921286437332611,25.0,0,4234.592628417711
HEALTHYLINE,Frozen,495.1759752978732,34.318298215900334,Online,Tier2_City,Summer,35627.020557035954,19.062755803194182,9.0,0,3736.204645366764
VALUEPACK,Household,74.63524201681781,27.122415071507007,Online,Tier1_City,Spring,17057.158108526324,9.406491954361131,0.0,1,2958.9808708472888
HEALTHYLINE,Household,209.756869761311,11.843283565418012,Supermarket_Modern,Metro,Winter,17850.140879911924,4.06153561551425,12.0,1,4009.765260318812
PREMIX,Frozen,266.8550751994899,22.4646463916582,Convenience_Store,Tier1_City,Winter,32204.041628585197,10.443398545650389,16.0,0,3484.1168426572067
PREMIX,Frozen,276.4100996367439,28.594238968016366,Supermarket_Traditional,Metro,Monsoon,12751.764186529474,8.473039187114818,8.0,0,3898.264127586004
VALUEPACK,Bakery,192.17112007353654,29.124179694709692,Convenience_Store,Tier2_City,Winter,11997.497439045013,8.077004855411419,3.0,0,3284.7578191893017
VALUEPACK,Health & Beauty,378.15811209390563,26.661538211907555,Supermarket_Modern,Tier1_City,Spring,19088.9841872078,12.933535959567097,8.0,0,3114.9274140780567
LUXEBRAND,Beverages,443.6361830700386,34.83241699102472,Convenience_Store,Metro,Spring,39125.117627902444,4.3199785794958165,6.0,1,3891.151088869199
LUXEBRAND,Fruits & Veg,472.42368589003837,34.804218333764176,Convenience_Store,Metro,Winter,12009.420404094313,8.229149425250224,22.0,1,3974.842354870155
HEALTHYLINE,Household,412.2920195597868,23.15746237628013,Online,Tier2_City,Spring,39578.601137129,17.504859943027878,28.0,1,3243.496933948738
VALUEPACK,Frozen,432.76108878796975,17.19425476444849,Convenience_Store,Tier2_City,Summer,35084.65858107275,14.863636854725309,1.0,1,2374.4750868048777
